# energy(eV) alpha
5.132699999999999818e+01 9.083334756789318565e-01
5.134440000000000026e+01 9.084067500196688627e-01
5.136169999999999902e+01 9.084983887246376177e-01
5.137910000000000110e+01 9.085899574402521717e-01
5.139639999999999986e+01 9.086448920807340679e-01
5.141380000000000194e+01 9.087365765255107641e-01
5.143119999999999692e+01 9.088281932156585530e-01
5.144850000000000279e+01 9.089381038223357523e-01
5.146589999999999776e+01 9.090480078468619052e-01
5.148329999999999984e+01 9.091579290968514471e-01
5.150059999999999860e+01 9.092679141393033015e-01
5.151800000000000068e+01 9.093411479198386660e-01
5.153540000000000276e+01 9.094511108246359221e-01
5.155270000000000152e+01 9.095610377656169199e-01
5.157009999999999650e+01 9.096343209110578920e-01
5.158740000000000236e+01 9.096892386721873169e-01
5.160479999999999734e+01 9.097623596233926913e-01
5.162219999999999942e+01 9.098905694919867670e-01
5.163949999999999818e+01 9.100004660688678637e-01
5.165690000000000026e+01 9.100920244651575786e-01
5.167430000000000234e+01 9.101835568431613233e-01
5.169160000000000110e+01 9.102933634381966677e-01
5.170900000000000318e+01 9.104214601507627513e-01
5.172639999999999816e+01 9.105313439527802366e-01
5.174369999999999692e+01 9.106227853824426788e-01
5.176109999999999900e+01 9.106959697677308174e-01
5.177839999999999776e+01 9.108057692147126794e-01
5.179579999999999984e+01 9.108972365698424500e-01
5.181320000000000192e+01 9.110069841932921797e-01
5.183050000000000068e+01 9.110801388465176176e-01
5.184790000000000276e+01 9.111715830976567787e-01
5.186529999999999774e+01 9.113178742337241234e-01
5.188259999999999650e+01 9.114092975934422469e-01
5.189999999999999858e+01 9.115189996043346898e-01
5.191740000000000066e+01 9.116652588686308123e-01
5.193469999999999942e+01 9.117749322890598140e-01
5.195210000000000150e+01 9.118845936215174142e-01
5.196940000000000026e+01 9.120125121635057619e-01
5.198680000000000234e+01 9.121221531710285158e-01
5.200419999999999732e+01 9.122317810008240269e-01
5.202150000000000318e+01 9.123596572733367882e-01
5.203889999999999816e+01 9.124692565699206170e-01
5.205630000000000024e+01 9.125788427038086237e-01
5.207359999999999900e+01 9.126884156797425707e-01
5.209100000000000108e+01 9.127614500873608705e-01
5.210840000000000316e+01 9.128710290841843822e-01
5.212570000000000192e+01 9.129805669878372498e-01
5.214309999999999690e+01 9.130718454639705772e-01
5.216040000000000276e+01 9.131448574048004474e-01
5.217779999999999774e+01 9.132361424460324617e-01
5.219519999999999982e+01 9.133091330533763541e-01
5.221249999999999858e+01 9.134186184118180396e-01
5.222990000000000066e+01 9.134733561701113835e-01
5.224730000000000274e+01 9.135463271010082487e-01
5.226460000000000150e+01 9.136375497683567604e-01
5.228199999999999648e+01 9.136922744108579852e-01
5.229939999999999856e+01 9.138017138640239789e-01
5.231669999999999732e+01 9.138564057321395540e-01
5.233409999999999940e+01 9.139658255375270324e-01
5.235139999999999816e+01 9.140205223530368794e-01
5.236880000000000024e+01 9.141116969689688787e-01
5.238620000000000232e+01 9.142210862198059118e-01
5.240350000000000108e+01 9.142757688572462627e-01
5.242090000000000316e+01 9.143851384816299444e-01
5.243829999999999814e+01 9.144580374019057878e-01
5.245559999999999690e+01 9.145673852311558827e-01
5.247299999999999898e+01 9.146220482601166157e-01
5.249040000000000106e+01 9.147313764848024054e-01
5.250769999999999982e+01 9.148042470968206219e-01
5.252510000000000190e+01 9.148589019565701586e-01
5.254240000000000066e+01 9.149681763082950781e-01
5.255980000000000274e+01 9.150410273463616129e-01
5.257719999999999771e+01 9.151503055277534493e-01
5.259449999999999648e+01 9.152231413489602119e-01
5.261189999999999856e+01 9.153323977905956088e-01
5.262930000000000064e+01 9.153870026375289237e-01
5.264659999999999940e+01 9.154962395281774912e-01
5.266400000000000148e+01 9.155690471162826194e-01
5.268139999999999645e+01 9.156782622920568437e-01
5.269870000000000232e+01 9.157510546908895765e-01
5.271609999999999729e+01 9.158602318791335684e-01
5.273340000000000316e+01 9.159694123420152323e-01
5.275079999999999814e+01 9.160421808927387000e-01
5.276820000000000022e+01 9.161695244951406636e-01
5.278549999999999898e+01 9.162968448171567859e-01
5.280290000000000106e+01 9.164060375590799001e-01
5.282030000000000314e+01 9.164242786747605063e-01
5.283760000000000190e+01 9.164788985896127338e-01
5.285499999999999687e+01 9.164970574980924045e-01
5.287239999999999895e+01 9.166061496490419680e-01
5.288969999999999771e+01 9.166970861907347556e-01
5.290709999999999980e+01 9.167153153690814626e-01
5.292439999999999856e+01 9.167152720719197179e-01
5.294180000000000064e+01 9.168061669619992360e-01
5.295920000000000272e+01 9.168425311838008795e-01
5.297650000000000148e+01 9.168970348118237190e-01
5.299389999999999645e+01 9.170060815484386563e-01
5.301129999999999853e+01 9.170605889668045352e-01
5.302859999999999729e+01 9.171514514415310959e-01
5.304599999999999937e+01 9.172241231721447452e-01
5.306340000000000146e+01 9.173149786187222432e-01
5.308070000000000022e+01 9.173876314501352436e-01
5.309810000000000230e+01 9.174784636993731368e-01
5.311540000000000106e+01 9.175874516016415683e-01
5.313280000000000314e+01 9.176419406986113803e-01
5.315019999999999811e+01 9.177509032633849317e-01
5.316749999999999687e+01 9.178417058432577491e-01
5.318489999999999895e+01 9.179143317443116956e-01
5.320230000000000103e+01 9.180232679016613329e-01
5.321959999999999980e+01 9.180777311330819979e-01
5.323700000000000188e+01 9.181866570660204285e-01
5.325439999999999685e+01 9.182411106053259831e-01
5.327170000000000272e+01 9.183500079974767916e-01
5.328909999999999769e+01 9.184225929936100652e-01
5.330639999999999645e+01 9.185133298781652522e-01
5.332379999999999853e+01 9.185859019710678197e-01
5.334120000000000061e+01 9.186403318453680855e-01
5.335849999999999937e+01 9.187491819201302201e-01
5.337590000000000146e+01 9.188036021217382832e-01
5.339330000000000354e+01 9.189124328562716659e-01
5.341060000000000230e+01 9.189668433903424027e-01
5.342799999999999727e+01 9.190756547949525679e-01
5.344539999999999935e+01 9.191844533186677157e-01
5.346269999999999811e+01 9.192388638527380085e-01
5.348010000000000019e+01 9.193113779649924044e-01
5.349739999999999895e+01 9.194020326543116406e-01
5.351480000000000103e+01 9.194564142129431072e-01
5.353220000000000312e+01 9.195289294027905180e-01
5.354950000000000188e+01 9.195833034557550079e-01
5.356689999999999685e+01 9.196920419175773631e-01
5.358429999999999893e+01 9.197464063275753166e-01
5.360159999999999769e+01 9.198188797196047428e-01
5.361899999999999977e+01 9.198732366343911337e-01
5.363640000000000185e+01 9.199275903373236307e-01
5.365370000000000061e+01 9.200000487476525102e-01
5.367110000000000269e+01 9.200906321806924248e-01
5.368840000000000146e+01 9.201630777551699225e-01
5.370580000000000354e+01 9.202174202127499925e-01
5.372319999999999851e+01 9.203260837547020401e-01
5.374049999999999727e+01 9.203804107147216529e-01
5.375789999999999935e+01 9.204347414046589737e-01
5.377530000000000143e+01 9.205071591892486360e-01
5.379260000000000019e+01 9.205976934277929624e-01
5.381000000000000227e+01 9.206520123574800651e-01
5.382739999999999725e+01 9.207063403850339611e-01
5.384470000000000312e+01 9.207606449049094977e-01
5.386209999999999809e+01 9.208149462222103843e-01
5.387939999999999685e+01 9.208511332082192080e-01
5.389679999999999893e+01 9.209054291912992518e-01
5.391420000000000101e+01 9.209777845439302002e-01
5.393149999999999977e+01 9.210682718068322616e-01
5.394890000000000185e+01 9.211587494674837728e-01
5.396629999999999683e+01 9.212311048521750756e-01
5.398360000000000269e+01 9.213396488417584518e-01
5.400099999999999767e+01 9.214300998513449414e-01
5.401839999999999975e+01 9.215024408534768785e-01
5.403569999999999851e+01 9.215929009044643294e-01
5.405310000000000059e+01 9.216471531886930579e-01
5.407039999999999935e+01 9.217194771552691401e-01
5.408780000000000143e+01 9.217737501895859609e-01
5.410520000000000351e+01 9.218641585883001754e-01
5.412250000000000227e+01 9.219364878774324312e-01
5.413989999999999725e+01 9.219545574394896192e-01
5.415729999999999933e+01 9.220087884392440536e-01
5.417459999999999809e+01 9.220630162494132254e-01
5.419200000000000017e+01 9.221172599743736598e-01
5.420940000000000225e+01 9.221714713229035576e-01
5.422670000000000101e+01 9.222256582209219511e-01
5.424410000000000309e+01 9.223160230241318480e-01
5.426140000000000185e+01 9.223883028586433719e-01
5.427879999999999683e+01 9.224425083598118968e-01
5.429619999999999891e+01 9.225328519174041952e-01
5.431349999999999767e+01 9.225870712243835481e-01
5.433089999999999975e+01 9.226412650442743502e-01
5.434830000000000183e+01 9.227135103922547987e-01
5.436560000000000059e+01 9.227677068486613843e-01
5.438300000000000267e+01 9.228038374692941748e-01
5.440039999999999765e+01 9.228580084991500065e-01
5.441770000000000351e+01 9.229121641335018555e-01
5.443509999999999849e+01 9.229663388675484192e-01
5.445239999999999725e+01 9.230205104219266765e-01
5.446979999999999933e+01 9.231288350012143429e-01
5.448720000000000141e+01 9.231829768847903406e-01
5.450450000000000017e+01 9.232732674020105446e-01
5.452190000000000225e+01 9.233454359648531895e-01
5.453929999999999723e+01 9.233995852837334484e-01
5.455660000000000309e+01 9.235078945119448157e-01
5.457399999999999807e+01 9.235620343033721369e-01
5.459140000000000015e+01 9.236342076531391942e-01
5.460869999999999891e+01 9.237244346387638583e-01
5.462610000000000099e+01 9.237965953035542910e-01
5.464339999999999975e+01 9.238868143427749757e-01
5.466080000000000183e+01 9.239409631005518486e-01
5.467819999999999681e+01 9.239950775125654880e-01
5.469550000000000267e+01 9.240492130630487688e-01
5.471289999999999765e+01 9.241213483638440751e-01
5.473029999999999973e+01 9.241754522116425452e-01
5.474759999999999849e+01 9.242295792995351977e-01
5.476500000000000057e+01 9.243016998228168468e-01
5.478240000000000265e+01 9.243558031207307346e-01
5.479970000000000141e+01 9.243738525355924551e-01
5.481710000000000349e+01 9.244279130948251932e-01
5.483440000000000225e+01 9.244819989993064979e-01
5.485179999999999723e+01 9.245360817397350051e-01
5.486919999999999931e+01 9.246081880071510550e-01
5.488649999999999807e+01 9.246622633667977986e-01
5.490390000000000015e+01 9.247163355642419313e-01
5.492130000000000223e+01 9.247343216756270801e-01
5.493860000000000099e+01 9.247884017584004912e-01
5.495600000000000307e+01 9.248785189246413463e-01
5.497339999999999804e+01 9.249505867545183557e-01
5.499069999999999681e+01 9.250047009528830078e-01
5.500809999999999889e+01 9.250227234651081654e-01
5.502550000000000097e+01 9.250587379427472889e-01
5.504279999999999973e+01 9.251307689066661233e-01
5.506020000000000181e+01 9.251848137242421055e-01
5.507750000000000057e+01 9.252388553849699715e-01
5.509490000000000265e+01 9.252928938894028343e-01
5.511229999999999762e+01 9.253469292380935851e-01
5.512960000000000349e+01 9.254009756042957946e-01
5.514699999999999847e+01 9.254910317079755311e-01
5.516440000000000055e+01 9.255270566711975011e-01
5.518169999999999931e+01 9.255810783457235624e-01
5.519910000000000139e+01 9.256350968674557089e-01
5.521650000000000347e+01 9.256891122369457214e-01
5.523380000000000223e+01 9.257251287875634116e-01
5.525119999999999720e+01 9.257791247428218684e-01
5.526850000000000307e+01 9.258331317100962909e-01
5.528589999999999804e+01 9.258871355271509618e-01
5.530330000000000013e+01 9.259411141365229136e-01
5.532059999999999889e+01 9.259950985564149306e-01
5.533800000000000097e+01 9.260850947788537013e-01
5.535540000000000305e+01 9.261390839070285930e-01
5.537270000000000181e+01 9.261930698881033486e-01
5.539009999999999678e+01 9.262470527226280836e-01
5.540749999999999886e+01 9.263010324111533578e-01
5.542479999999999762e+01 9.263549969127991002e-01
5.544219999999999970e+01 9.264089703130775622e-01
5.545949999999999847e+01 9.264809226215213744e-01
5.547690000000000055e+01 9.265348886871171974e-01
5.549430000000000263e+01 9.265888516096435490e-01
5.551160000000000139e+01 9.266428333975681442e-01
5.552900000000000347e+01 9.266967900317573115e-01
5.554639999999999844e+01 9.267507435245249114e-01
5.556369999999999720e+01 9.268046828993289354e-01
5.558109999999999928e+01 9.268586301128143301e-01
5.559850000000000136e+01 9.269125741865231749e-01
5.561580000000000013e+01 9.269305248400510067e-01
5.563320000000000221e+01 9.270024153950485735e-01
5.565050000000000097e+01 9.270563411876631132e-01
5.566790000000000305e+01 9.271462179968296136e-01
5.568529999999999802e+01 9.272001453478544430e-01
5.570259999999999678e+01 9.273079906415166995e-01
5.571999999999999886e+01 9.273618929009459499e-01
5.573740000000000094e+01 9.274158077127430122e-01
5.575469999999999970e+01 9.275236279345095980e-01
5.577210000000000178e+01 9.275775333455718030e-01
5.578949999999999676e+01 9.276673767387079161e-01
5.580680000000000263e+01 9.277392406865727637e-01
5.582419999999999760e+01 9.278290684177431524e-01
5.584150000000000347e+01 9.278829717391261500e-01
5.585889999999999844e+01 9.279368672084077341e-01
5.587630000000000052e+01 9.280266751060668451e-01
5.589359999999999928e+01 9.280805512928016476e-01
5.591100000000000136e+01 9.281344420812569496e-01
5.592840000000000344e+01 9.281883239809359809e-01
5.594570000000000221e+01 9.282421907819558005e-01
5.596309999999999718e+01 9.282781266506481277e-01
5.598049999999999926e+01 9.283679001294744548e-01
5.599779999999999802e+01 9.284217565077932388e-01
5.601520000000000010e+01 9.284756316361533202e-01
5.603249999999999886e+01 9.285294817633215070e-01
5.604990000000000094e+01 9.285833527165139323e-01
5.606730000000000302e+01 9.286371965943471807e-01
5.608460000000000178e+01 9.286551639918526613e-01
5.610199999999999676e+01 9.287090037039461565e-01
5.611939999999999884e+01 9.287269710999972450e-01
5.613669999999999760e+01 9.287628564447378832e-01
5.615409999999999968e+01 9.287808248803108846e-01
5.617150000000000176e+01 9.287986777986836362e-01
5.618880000000000052e+01 9.288524982934995844e-01
5.620620000000000260e+01 9.289063265753210175e-01
5.622350000000000136e+01 9.289780848022047843e-01
5.624090000000000344e+01 9.290319058084525183e-01
5.625829999999999842e+01 9.290857236969071176e-01
5.627559999999999718e+01 9.291395384681104819e-01
5.629299999999999926e+01 9.292112779985199911e-01
5.631040000000000134e+01 9.292650615966341343e-01
5.632770000000000010e+01 9.293188659865658785e-01
5.634510000000000218e+01 9.293726672615908457e-01
5.636249999999999716e+01 9.294443881144612840e-01
5.637980000000000302e+01 9.294981821250934972e-01
5.639719999999999800e+01 9.295519512169879706e-01
5.641449999999999676e+01 9.296057498802097196e-01
5.643189999999999884e+01 9.296595563531090400e-01
5.644930000000000092e+01 9.297133379126785169e-01
5.646659999999999968e+01 9.297312662924338555e-01
5.648400000000000176e+01 9.297850100115031546e-01
5.650139999999999674e+01 9.298387843185638157e-01
5.651870000000000260e+01 9.299283915628233643e-01
5.653609999999999758e+01 9.299822488294207101e-01
5.655349999999999966e+01 9.300001004774191005e-01
5.657079999999999842e+01 9.300538623469114530e-01
5.658820000000000050e+01 9.301076211088751267e-01
5.660549999999999926e+01 9.301792839279482417e-01
5.662290000000000134e+01 9.302330483596297217e-01
5.664030000000000342e+01 9.302867967666724747e-01
5.665760000000000218e+01 9.303226519542345807e-01
5.667499999999999716e+01 9.303763951819844502e-01
5.669239999999999924e+01 9.304122322789529775e-01
5.670969999999999800e+01 9.304659703314400732e-01
5.672710000000000008e+01 9.305197052805271873e-01
5.674450000000000216e+01 9.305197052805271873e-01
5.676180000000000092e+01 9.305734371267520011e-01
5.677920000000000300e+01 9.306271519351305699e-01
5.679650000000000176e+01 9.306450311733516223e-01
5.681389999999999674e+01 9.306987557892014706e-01
5.683129999999999882e+01 9.307524773039773658e-01
